0REMESSANOTIFICACAO ELETRONICA        99999999999999BICBANCO                                AV. PAULISTA                            1048      12.ANDAR  BELA VISTA                    SAO PAULO                     01310100SP1121739360CORTINHAL                               COORDENADOR                             10062014                                                                                                                                                                                                                                                                                                                                                                                      000001
1045421005424DIR_CREDIT     SAO LUCAS MEDICO HOSPITALAR LTDA        013360276000122UNIMED SERGIPE - COOP DE TRAB MEDICO    RUA SOCORRO 100_ SAO JOSE               ARACAJU                                 49015300SE4761700001                                                                                                                                          012587134           01052003000000852505/2003     21052014000404Contrato de prestação de serviços hospitalares aos beneficiários dos   planos de saúde operacionalizados pela contratante.                                                                                                                      013131370000100              000002
1008421002710DIR_CREDIT     OCS MIN E EMPREENDIMENTOS LTDA          034230979005418SUPERMIX CONCRETO S/A                   R PROF. JOSE VIEIRA DE MENDONçA, 1121   BELO HORIZONTE                          31310260MG4764200001                                                                                                                                          012577187           100120070000012817            22052014000404fornecimento de material produzido pela OCS-Mineração e EmpreendimentosLtda,a saber Brita 19mm,Brita 9,5mm e areia grossa de Brita,todos fornecidos e oferecidos em forma de tonelada.                                                          007323439000102              000003
1014421024990DIR_CREDIT     FLAVIO MOVEIS LTDA                      027406222000165DACASA FINANCEIRA S/A                   AV NOSSA SENHORA DA PENHA, 2035         VITORIA                                 29056245ES4765500001                                                                                                                                          012586461           010620070000023670S/NR        22052014000403recebíveis do cartão de crédito Private Label denominado Cartão        Palladium Móveis - DACASA.                                                                                                                                               005107922000116              000004
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        011098568000103ECO V MONITORAMENTO AMBIENTAL E LO      RUA  TIBURCIO CAVALCANTE, 1573 1 ANDAR SFORTALEZA                               60125100CE48004000010001586701P7530703  04042014900BRADESCO S/A        1007201400000000000073066CC                                                                                                                                                                                                                                                                                                                                                                                                         000269
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        004918904000151CENTRO DE ENSINO SUPERIOR DO CEARA      AVENIDA JOAO PESSOA, 3884 SALA 01       FORTALEZA                               60425680CE48005000010001916101P7626601  20052014900BRADESCO S/A        1906201400000000000024640CC                                                                                                                                                                                                                                                                                                                                                                                                         000270
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        004918904000151CENTRO DE ENSINO SUPERIOR DO CEARA      AVENIDA JOAO PESSOA, 3884 SALA 01       FORTALEZA                               60425680CE48005000020001917001P7626602  20052014900BRADESCO S/A        2107201400000000000024640CC                                                                                                                                                                                                                                                                                                                                                                                                         000271
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        004918904000151CENTRO DE ENSINO SUPERIOR DO CEARA      AVENIDA JOAO PESSOA, 3884 SALA 01       FORTALEZA                               60425680CE48005000030001918801P7626603  20052014900BRADESCO S/A        1808201400000000000024640CC                                                                                                                                                                                                                                                                                                                                                                                                         000272
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        023577851000105DONIZETE DISTRIBUIDORA DE ALIMENTO      R GREGORIO D FREIRE, 88                 FORTALEZA                               60870790CE48006000010001910201P76255    20052014900BRADESCO S/A        1906201400000000000075400CC                                                                                                                                                                                                                                                                                                                                                                                                         000273
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        094354271000431METALURGICA GOLDEN ART S LTDA           AV DR. MENDEL STEINBRUCH   , 2222       MARACANAU                               61901410CE48007000010002040201P7636601  22052014900BRADESCO S/A        2306201400000000000039456CC                                                                                                                                                                                                                                                                                                                                                                                                         000274
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        094354271000431METALURGICA GOLDEN ART S LTDA           AV DR. MENDEL STEINBRUCH   , 2222       MARACANAU                               61901410CE48007000020002041101P7636602  22052014900BRADESCO S/A        2107201400000000000039456CC                                                                                                                                                                                                                                                                                                                                                                                                         000275
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        004375045000100REIJERS - PRODUCAO DE ROSAS LTDA        SITIO LAGOA JUSSARA, SN                 SAO BENEDITO                            62370000CE48008000010001988901P7633301  21052014900BRADESCO S/A        2006201400000000000026867CC                                                                                                                                                                                                                                                                                                                                                                                                         000276
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        004375045000100REIJERS - PRODUCAO DE ROSAS LTDA        SITIO LAGOA JUSSARA, SN                 SAO BENEDITO                            62370000CE48008000020001989701P7633302  21052014900BRADESCO S/A        2107201400000000000026867CC                                                                                                                                                                                                                                                                                                                                                                                                         000277
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        004375045000100REIJERS - PRODUCAO DE ROSAS LTDA        SITIO LAGOA JUSSARA, SN                 SAO BENEDITO                            62370000CE48008000030001990101P7633303  21052014900BRADESCO S/A        1908201400000000000026866CC                                                                                                                                                                                                                                                                                                                                                                                                         000278
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        074000738000195ORG EDUCACIONAL FARIAS BRITO LTDA       RUA BARAO DO RIO BRANCO, 2424           FORTALEZA                               60025002CE48009000010001746101P7578202  28042014900BRADESCO S/A        2706201400000000000036805CC                                                                                                                                                                                                                                                                                                                                                                                                         000279
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        074000738000195ORG EDUCACIONAL FARIAS BRITO LTDA       RUA BARAO DO RIO BRANCO, 2424           FORTALEZA                               60025002CE48009000020001783501P7585202  30042014900BRADESCO S/A        3006201400000000000046975CC                                                                                                                                                                                                                                                                                                                                                                                                         000280
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        041401977000106OLINDA FRANCISCA DE SOUSA ME            RUA DAS FLORES, 92                      FORTALEZA                               60322420CE48010000010002029101P7636301  22052014900BRADESCO S/A        2306201400000000000042725CC                                                                                                                                                                                                                                                                                                                                                                                                         000281
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        041401977000106OLINDA FRANCISCA DE SOUSA ME            RUA DAS FLORES, 92                      FORTALEZA                               60322420CE48010000020002030501P7636302  22052014900BRADESCO S/A        2107201400000000000042725CC                                                                                                                                                                                                                                                                                                                                                                                                         000282
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        000223336000113COMERCIAL DE HORTIFRUTIGRANJEIROS       RODOVIA DOUTOR MENDEL STEINBRUSH, SN   LMARACANAU                               61939210CE48011000010001883101P76238    19052014900BRADESCO S/A        1806201400000000000033980CC                                                                                                                                                                                                                                                                                                                                                                                                         000283
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        000223336000113COMERCIAL DE HORTIFRUTIGRANJEIROS       RODOVIA DOUTOR MENDEL STEINBRUSH, SN   LMARACANAU                               61939210CE48011000020001965001P76310    21052014900BRADESCO S/A        2006201400000000000054870CC                                                                                                                                                                                                                                                                                                                                                                                                         000284
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        035088657000137S V COMERCIO DE MATERIAL ELETRICO       AVENIDA BEZERRA DE MENEZES, 420         FORTALEZA                               60325000CE48012000010001760601P7580102  29042014900BRADESCO S/A        3006201400000000000021728CC                                                                                                                                                                                                                                                                                                                                                                                                         000285
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        035088657000137S V COMERCIO DE MATERIAL ELETRICO       AVENIDA BEZERRA DE MENEZES, 420         FORTALEZA                               60325000CE48012000020001761401P7580103  29042014900BRADESCO S/A        2807201400000000000021728CC                                                                                                                                                                                                                                                                                                                                                                                                         000286
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        004102843000230IPADE - INSTITUTO PARA O DESENVOLV      AVENIDA DOM LUIS  , 911                 FORTALEZA                               60160230CE48013000010001977301P76322    21052014900BRADESCO S/A        2006201400000000000043725CC                                                                                                                                                                                                                                                                                                                                                                                                         000287
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        041642430000194INDUSTRIA E COMERCIO DE CONFECCOES      RUA PROFESSOR JOAO BOSCO, 453           FORTALEZA                               60430690CE48014000010001961701P7630401  21052014900BRADESCO S/A        2006201400000000000021980CC                                                                                                                                                                                                                                                                                                                                                                                                         000288
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        041642430000194INDUSTRIA E COMERCIO DE CONFECCOES      RUA PROFESSOR JOAO BOSCO, 453           FORTALEZA                               60430690CE48014000020001962501P7630402  21052014900BRADESCO S/A        2107201400000000000021980CC                                                                                                                                                                                                                                                                                                                                                                                                         000289
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        007965809000520AUTO PECAS PADRE CICERO LTDA            AV PROFESSOR GOMES DE MATOS , 1337      FORTALEZA                               60420431CE48015000010001979001P7632401  21052014900BRADESCO S/A        2006201400000000000023184CC                                                                                                                                                                                                                                                                                                                                                                                                         000290
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        007965809000520AUTO PECAS PADRE CICERO LTDA            AV PROFESSOR GOMES DE MATOS , 1337      FORTALEZA                               60420431CE48015000020001980301P7632402  21052014900BRADESCO S/A        2107201400000000000023184CC                                                                                                                                                                                                                                                                                                                                                                                                         000291
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        011784032000141FORNAGERO & SANTOS LTDA EPP             RUA  BARAO DO RIO BRANCO, 1236          FORTALEZA                               60025061CE48016000010001528001P7520403  31032014900BRADESCO S/A        3006201400000000000023440CC                                                                                                                                                                                                                                                                                                                                                                                                         000292
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        011784032000141FORNAGERO & SANTOS LTDA EPP             RUA  BARAO DO RIO BRANCO, 1236          FORTALEZA                               60025061CE48016000020001529801P7520404  31032014900BRADESCO S/A        2907201400000000000023440CC                                                                                                                                                                                                                                                                                                                                                                                                         000293
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        005969737000130INFORJET COMERCIO E SERVICOS DE IN      AV HERACLITO GRACA , 714                FORTALEZA                               60140060CE48017000010001669301P7548203  11042014900BRADESCO S/A        1007201400000000000047466CC                                                                                                                                                                                                                                                                                                                                                                                                         000294
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        019235463000160ELEVBRAS FABRICANTE DE ELEVADORES       R RUA OESTE 2, 230                      MARACANAU                               61939190CE48018000010001672301P7550302  14042014900BRADESCO S/A        1306201400000000000025667CC                                                                                                                                                                                                                                                                                                                                                                                                         000295
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        019235463000160ELEVBRAS FABRICANTE DE ELEVADORES       R RUA OESTE 2, 230                      MARACANAU                               61939190CE48018000020001673101P7550303  14042014900BRADESCO S/A        1407201400000000000025666CC                                                                                                                                                                                                                                                                                                                                                                                                         000296
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        013056172000129RODOLFO RODRIGUES DA SILVA ME           R FELIPE CAMARAO, 1331                  FORTALEZA                               60337620CE48019000010001800901P7586302  30042014900BRADESCO S/A        3006201400000000000017225CC                                                                                                                                                                                                                                                                                                                                                                                                         000297
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        013056172000129RODOLFO RODRIGUES DA SILVA ME           R FELIPE CAMARAO, 1331                  FORTALEZA                               60337620CE48019000020001801701P7586303  30042014900BRADESCO S/A        2907201400000000000017225CC                                                                                                                                                                                                                                                                                                                                                                                                         000298
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        013056172000129RODOLFO RODRIGUES DA SILVA ME           R FELIPE CAMARAO, 1331                  FORTALEZA                               60337620CE48019000030001802501P7586304  30042014900BRADESCO S/A        2808201400000000000017225CC                                                                                                                                                                                                                                                                                                                                                                                                         000299
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        001338617000184CENTERBOX JARDIM LTDA                   R ALBERTO DE OLIVEIRA , 1707            FORTALEZA                               60330530CE48020000010001703701P7560002  17042014900BRADESCO S/A        1606201400000000000026317CC                                                                                                                                                                                                                                                                                                                                                                                                         000300
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        001338617000184CENTERBOX JARDIM LTDA                   R ALBERTO DE OLIVEIRA , 1707            FORTALEZA                               60330530CE48020000020001704501P7560003  17042014900BRADESCO S/A        1607201400000000000026316CC                                                                                                                                                                                                                                                                                                                                                                                                         000301
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        001869651000185RITA IRENE ALVES - ME                   RUA GENERAL SAMPAIO, 594                FORTALEZA                               60055100CE48021000010001818101P7587402  30042014900BRADESCO S/A        3006201400000000000026500CC                                                                                                                                                                                                                                                                                                                                                                                                         000302
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        001869651000185RITA IRENE ALVES - ME                   RUA GENERAL SAMPAIO, 594                FORTALEZA                               60055100CE48021000020001819001P7587403  30042014900BRADESCO S/A        2907201400000000000026500CC                                                                                                                                                                                                                                                                                                                                                                                                         000303
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        003550181000118GEOBRASIL PROJETOS E ENGENHARIA LT      AV SANTOS DUMONT, 1740                  FORTALEZA                               60150160CE48022000010001602201P7532103  04042014900BRADESCO S/A        0307201400000000000053334CC                                                                                                                                                                                                                                                                                                                                                                                                         000304
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        000793173000104SOLEMAR COMERCIO DE VARIEDADES LTD      AV DESEMBARGADOR FELICIANO DE ATAIDE , 5FORTALEZA                               60821420CE48023000010001862901P7622701  16052014900BRADESCO S/A        1606201400000000000018333CC                                                                                                                                                                                                                                                                                                                                                                                                         000305
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        000793173000104SOLEMAR COMERCIO DE VARIEDADES LTD      AV DESEMBARGADOR FELICIANO DE ATAIDE , 5FORTALEZA                               60821420CE48023000020001863701P7622702  16052014900BRADESCO S/A        1507201400000000000018333CC                                                                                                                                                                                                                                                                                                                                                                                                         000306
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        000793173000104SOLEMAR COMERCIO DE VARIEDADES LTD      AV DESEMBARGADOR FELICIANO DE ATAIDE , 5FORTALEZA                               60821420CE48023000030001864501P7622703  16052014900BRADESCO S/A        1408201400000000000018334CC                                                                                                                                                                                                                                                                                                                                                                                                         000307
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        010497615000129CCBR CENTRO COMERCIAL DO BRASIL LT      RUA PEDRO COELHO, 196 SALA 204          FORTALEZA                               60140100CE48024000010002055101P7637501  23052014900BRADESCO S/A        2306201400000000000018500CC                                                                                                                                                                                                                                                                                                                                                                                                         000308
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        010497615000129CCBR CENTRO COMERCIAL DO BRASIL LT      RUA PEDRO COELHO, 196 SALA 204          FORTALEZA                               60140100CE48024000020002056901P7637502  23052014900BRADESCO S/A        2207201400000000000018500CC                                                                                                                                                                                                                                                                                                                                                                                                         000309
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        010497615000129CCBR CENTRO COMERCIAL DO BRASIL LT      RUA PEDRO COELHO, 196 SALA 204          FORTALEZA                               60140100CE48024000030002057701P7637503  23052014900BRADESCO S/A        2108201400000000000018500CC                                                                                                                                                                                                                                                                                                                                                                                                         000310
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        010228943000120N&S INDUSTRIA DE CONFECCOES LTDA        RUA DESEMBARGADOR PRAXEDES, 68          FORTALEZA                               60416530CE48025000010001516601P7519703  31032014900BRADESCO S/A        3006201400000000000055966CC                                                                                                                                                                                                                                                                                                                                                                                                         000311
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        041566761000192SUPERMERCADO BARATAO LTDA               AV CONTORNO SUL, 333                    FORTALEZA                               60763430CE48026000010001972201P7631501  21052014900BRADESCO S/A        2006201400000000000028685CC                                                                                                                                                                                                                                                                                                                                                                                                         000312
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        041566761000192SUPERMERCADO BARATAO LTDA               AV CONTORNO SUL, 333                    FORTALEZA                               60763430CE48026000020001973101P7631502  21052014900BRADESCO S/A        2107201400000000000028685CC                                                                                                                                                                                                                                                                                                                                                                                                         000313
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        007418957000100MERCADINHO BELEM LTDA                   RUA JOSE MENDONCA , 690                 FORTALEZA                               60534090CE48027000010001398801P7491003  14032014900BRADESCO S/A        1206201400000000000057538CC                                                                                                                                                                                                                                                                                                                                                                                                         000314
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        006052336001075CORDEIRO & FREITAS LTDA                 AVENIDA JOVITA FEITOSA, 125 E 129       FORTALEZA                               60455410CE48028000010001250701P7462804  25022014900BRADESCO S/A        2506201400000000000048431CC                                                                                                                                                                                                                                                                                                                                                                                                         000315
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        006052336001075CORDEIRO & FREITAS LTDA                 AVENIDA JOVITA FEITOSA, 125 E 129       FORTALEZA                               60455410CE48028000020001257401P7464304  25022014900BRADESCO S/A        2506201400000000000010675CC                                                                                                                                                                                                                                                                                                                                                                                                         000316
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        001956297000126FRANCISCO DE ASSIS ALMEIDA PAPELAR      RUA PADRE SA, 156                       CEDRO                                   63400000CE48029000010001662601P7546903  11042014900BRADESCO S/A        1007201400000000000029588CC                                                                                                                                                                                                                                                                                                                                                                                                         000317
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        001956297000126FRANCISCO DE ASSIS ALMEIDA PAPELAR      RUA PADRE SA, 156                       CEDRO                                   63400000CE48029000020001663401P7546904  11042014900BRADESCO S/A        1108201400000000000029586CC                                                                                                                                                                                                                                                                                                                                                                                                         000318
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        003259842000150NORTHPRINT COMERCIO & SERVICOS LTD      RUA AMADEU FURTADO, 08                  FORTALEZA                               60450130CE48030000010002042901P7636801  22052014900BRADESCO S/A        2306201400000000000019837CC                                                                                                                                                                                                                                                                                                                                                                                                         000319
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        003259842000150NORTHPRINT COMERCIO & SERVICOS LTD      RUA AMADEU FURTADO, 08                  FORTALEZA                               60450130CE48030000020002043701P7636802  22052014900BRADESCO S/A        2107201400000000000019837CC                                                                                                                                                                                                                                                                                                                                                                                                         000320
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        003259842000150NORTHPRINT COMERCIO & SERVICOS LTD      RUA AMADEU FURTADO, 08                  FORTALEZA                               60450130CE48030000030002044501P7636803  22052014900BRADESCO S/A        2008201400000000000019838CC                                                                                                                                                                                                                                                                                                                                                                                                         000321
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        008197731002124HOME CENTER NORDESTE COMERCIO DE M      AV GODOFREDO MACIEL, 88 LOJA15          FORTALEZA                               60710000CE48031000010002028301P76364    22052014900BRADESCO S/A        2306201400000000000059900CC                                                                                                                                                                                                                                                                                                                                                                                                         000322
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        011552049000173LOG+ LOGISTICA E SERVICO DE ENGENH      AL DAS AMERICAS, 1030                   EUSEBIO                                 61760000CE48032000010001203501P7456704  21022014900BRADESCO S/A        2306201400000000000028796CC                                                                                                                                                                                                                                                                                                                                                                                                         000323
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        072537137000271COMERCIAL DE RACOES PROD AGROPECUA      AVENIDA DEPUTADO PAULINO ROCHA , 2180   FORTALEZA                               60864310CE48033000010001963301P7630901  21052014900BRADESCO S/A        2006201400000000000014950CC                                                                                                                                                                                                                                                                                                                                                                                                         000324
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        072537137000271COMERCIAL DE RACOES PROD AGROPECUA      AVENIDA DEPUTADO PAULINO ROCHA , 2180   FORTALEZA                               60864310CE48033000020001964101P7630902  21052014900BRADESCO S/A        2107201400000000000014950CC                                                                                                                                                                                                                                                                                                                                                                                                         000325
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        007136971000102WILKA E PONTE LTDA                      AVENENIDA SANTOS DUMONT, 1168           FORTALEZA                               60150161CE48034000010001434801P7499803  20032014900BRADESCO S/A        1806201400000000000030198CC                                                                                                                                                                                                                                                                                                                                                                                                         000326
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        004196136000684SERVIS ELETRONICA DEFENSE LTDA          RUA  BARAO DE ARACATI , 1363            FORTALEZA                               60115081CE48035000010001885801P76243    19052014900BRADESCO S/A        1806201400000000000030400CC                                                                                                                                                                                                                                                                                                                                                                                                         000327
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        005032740000123J ACACIO COMERCIAL LTDA - ME            ROD CE 453 ESTRADA DO IGUAPE , SN       AQUIRAZ                                 61700000CE48036000010001196901P7456404  21022014900BRADESCO S/A        2006201400000000000030740CC                                                                                                                                                                                                                                                                                                                                                                                                         000328
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        006573836000161FORTALEZA CARTORIO DO QUINTO OFICI      R MAJOR FACUNDO , 673                   FORTALEZA                               60025100CE48037000010001867001P76230    16052014900BRADESCO S/A        1606201400000000000032650CC                                                                                                                                                                                                                                                                                                                                                                                                         000329
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        006628333000146FARMACE IND QUIMICO FARMAC CEARENS      RODOVIA DR ANTONIO LIRIO CALLOU, SN     BARBALHA                                63180000CE48038000010001589101P7530803  04042014900BRADESCO S/A        0307201400000000000032761CC                                                                                                                                                                                                                                                                                                                                                                                                         000330
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        008038666000140UNILAB IND E COM PROD OFTALMOLOGIC      ROD BR 116, 2556 KM 06 GALPAO 13        FORTALEZA                               60871200CE48039000010001445301P7500803  20032014900BRADESCO S/A        1806201400000000000033146CC                                                                                                                                                                                                                                                                                                                                                                                                         000331
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        005979156000180OTOS - CENTRO DE PROCEDIMENTOS E E      RUA CAROLINA SUCUPIRA, 1151 PRIMEIRO ANDFORTALEZA                               60140120CE48040000010001821101P7587502  30042014900BRADESCO S/A        3006201400000000000033216CC                                                                                                                                                                                                                                                                                                                                                                                                         000332
1008421030137COBR_CAUC_COR  CECOMIL COMERCIO E SERVICOS LTDA        007957111000210CORPVS - CORPO DE VIGILANTES PARTI      AVENIDA LUCIANO CARNEIRO , 2655         FORTALEZA                               60410691CE48041000010002054201P76373    22052014900BRADESCO S/A        2306201400000000000023100CC                                                                                                                                                                                                                                                                                                                                                                                                         000333
